text,label
percy jackson sea of monsters adventure family fantasy in order to restore their dying safe haven the son of poseidon and his friends embark on a quest to the sea of monsters to find the mythical golden fleece while trying to stop an ancient evil from rising,1
fracture crime drama mystery an attorney intent on climbing the career ladder toward success finds an unlikely opponent in a manipulative criminal he is trying to prosecute,1
oculus horror mystery a woman tries to exonerate her brother who was convicted of murder by proving that the crime was committed by a supernatural phenomenon,0
in bruges comedy crime drama guilt stricken after a job gone wrong hitman ray and his partner await orders from their ruthless boss in bruges belgium the last place in the world ray wants to be,0
this means war action comedy romance two top cia operatives wage an epic battle against one another after they discover they are dating the same woman,1
l da baarov biography drama history a film about the black and white era actress l da baarov and her doomed love affair,0
the road adventure drama in a dangerous post apocalyptic world an ailing father defends his son as they slowly travel to the sea,1
lavender drama thriller after losing her memory a woman begins to see unexplained things after her psychiatrist suggests she visit her childhood home,0
deuces drama an agent infiltrates a crime ring ran by a charismatic boss,1
conan the barbarian action adventure fantasy a vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy,1
the fighter action biography drama a look at the early years of boxer irish micky ward and his brother who helped train him before going pro in the mid 1980s,0
august rush drama music a drama with fairy tale elements where an orphaned musical prodigy uses his gift as a clue to finding his birth parents,0
chef comedy drama a head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise while piecing back together his estranged family,1
eye in the sky drama thriller war col katherine powell a military officer in command of an operation to capture terrorists in kenya sees her mission escalate when a girl enters the kill zone triggering an international dispute over the implications of modern warfare,1
eagle eye action mystery thriller jerry and rachel are two strangers thrown together by a mysterious phone call from a woman they have never met threatening their lives and family she pushes jerry and rachel into a series of increasingly dangerous situations using the technology of everyday life to track and control their every move,1
the purge horror sci fi thriller a wealthy family are held hostage for harboring the target of a murderous syndicate during the purge a 12 hour period in which any and all crime is legal,1
pk comedy drama romance a stranger in the city asks questions no one has asked before his childlike curiosity will take him on a journey of love laughter and letting go,1
ender s game action sci fi young ender wiggin is recruited by the international military to lead the fight against the formics a genocidal alien race which nearly annihilated the human race in a previous invasion,1
indiana jones and the kingdom of the crystal skull action adventure fantasy famed archaeologist adventurer dr henry indiana jones is called back into action when he becomes entangled in a soviet plot to uncover the secret behind mysterious artifacts known as the crystal skulls,0
paper towns drama mystery romance after an all night adventure quentin s life long crush margo disappears leaving behind clues that quentin and his friends follow on the journey of a lifetime,0
high rise drama life for the residents of a tower block begins to run out of control,1
quantum of solace action adventure thriller james bond descends into mystery as he tries to stop a mysterious organization from eliminating a country s most valuable resource all the while he still tries to seek revenge over the death of his love,1
the assignment action crime thriller after waking up and discovering that he has undergone gender reassignment surgery an assassin seeks to find the doctor responsible,0
how to train your dragon animation action adventure a hapless young viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself and learns there may be more to the creatures than he assumed,1
lady in the water drama fantasy mystery apartment building superintendent cleveland heep rescues what he thinks is a young woman from the pool he maintains when he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world,1
the fountain drama sci fi as a modern day scientist tommy is struggling with mortality desperately searching for the medical breakthrough that will save the life of his cancer stricken wife izzi,1
cars 2 animation adventure comedy star race car lightning mcqueen and his pal mater head overseas to compete in the world grand prix race but the road to the championship becomes rocky as mater gets caught up in an intriguing adventure of his own international espionage,1
31 horror thriller five carnival workers are kidnapped and held hostage in an abandoned hell like compound where they are forced to participate in a violent game the goal of which is to survive twelve hours against a gang of sadistic clowns,1
final girl action thriller a man teaches a young woman how to become a complete weapon later she is approached by a group of sadistic teens who kill blonde women for unknown reasons the hunting season begins,0
chalk it up comedy when a super girly girl is dumped by her boyfriend she decides to do everything she can to get him back by building a college gymnastics team quickly learning that she is capable of a lot more than just getting an mrs degree,0
the man who knew infinity biography drama the story of the life and academic career of the pioneer indian mathematician srinivasa ramanujan and his friendship with his mentor professor g h hardy,1
unknown action mystery thriller a man awakens from a coma only to discover that someone has taken on his identity and that no one not even his wife believes him with the help of a young woman he sets out to prove who he is,1
self less action mystery sci fi a dying real estate mogul transfers his consciousness into a healthy young body but soon finds that neither the procedure nor the company that performed it are quite what they seem,1
mr brooks crime drama thriller a psychological thriller about a man who is sometimes controlled by his murder and mayhem loving alter ego,0
tramps comedy romance a young man and woman find love in an unlikely place while carrying out a shady deal,1
before we go comedy drama romance two strangers stuck in manhattan for the night grow into each other s most trusted confidants when an evening of unexpected adventure forces them to confront their fears and take control of their lives,0
captain phillips biography drama thriller the true story of captain richard phillips and the 2009 hijacking by somali pirates of the u s flagged mv maersk alabama the first american cargo ship to be hijacked in two hundred years,1
the secret scripture drama a woman keeps a diary of her extended stay at a mental hospital,1
max steel action adventure family the adventures of teenager max mcgrath and his alien companion steel who must harness and combine their tremendous new powers to evolve into the turbo charged superhero max steel,1
hotel transylvania 2 animation comedy family dracula and his friends try to bring out the monster in his half human half vampire grandson in order to keep mavis from leaving the hotel,0
hancock action crime drama hancock is a superhero whose ill considered behavior regularly causes damage in the millions he changes when the person he saves helps him improve his public image,1
sisters comedy two sisters decide to throw one last house party before their parents sell their family home,0
the family comedy crime thriller the manzoni family a notorious mafia clan is relocated to normandy france under the witness protection program where fitting in soon becomes challenging as their old habits die hard,1
zack and miri make a porno comedy romance lifelong platonic friends zack and miri look to solve their respective cash flow problems by making an adult film together as the cameras roll however the duo begin to sense that they may have more feelings for each other than they previously thought,1
ma vie de courgette animation comedy drama after losing his mother a young boy is sent to a foster home with other orphans his age where he begins to learn the meaning of trust and true love,1
man on a ledge action crime thriller as a police psychologist works to talk down an ex con who is threatening to jump from a manhattan hotel rooftop the biggest diamond heist ever committed is in motion,1
no strings attached comedy romance a guy and girl try to keep their relationship strictly physical but it s not long before they learn that they want something more,1
rescue dawn adventure biography drama a u s fighter pilot s epic struggle of survival after being shot down on a mission over laos during the vietnam war,0
despicable me 2 animation adventure comedy when gru the world s most super bad turned super dad has been recruited by a team of officials to stop lethal muscle and a host of gru s own he has to fight back with new gadgetry cars and more minion madness,0
a walk among the tombstones crime drama mystery private investigator matthew scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife,0
the world s end action comedy sci fi five friends who reunite in an attempt to top their epic pub crawl from twenty years earlier unwittingly become humanity s only hope for survival,1
yoga hosers comedy fantasy horror two teenage yoga enthusiasts team up with a legendary man hunter to battle with an ancient evil presence that is threatening their major party plans,1
seven psychopaths comedy crime a struggling screenwriter inadvertently becomes entangled in the los angeles criminal underworld after his oddball friends kidnap a gangster s beloved shih tzu,1
beowulf animation action adventure the warrior beowulf must fight and defeat the monster grendel who is terrorizing denmark and later grendel s mother who begins killing out of revenge,1
jack ryan shadow recruit action drama thriller jack ryan as a young covert cia analyst uncovers a russian plot to crash the u s economy with a terrorist attack,0
1408 fantasy horror a man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the dolphin hotel soon after settling in he confronts genuine terror,1
the gambler crime drama thriller lit professor and gambler jim bennett s debt causes him to borrow money from his mother and a loan shark further complicating his situation is his relationship with one of his students will bennett risk his life for a second chance,1
prince of persia the sands of time action adventure fantasy a young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time,1
the spectacular now comedy drama romance a hard partying high school senior s philosophy on life changes when he meets the not so typical nice girl,0
a united kingdom biography drama romance the story of king seretse khama of botswana and how his loving but controversial marriage to a british white woman ruth williams put his kingdom into political and diplomatic turmoil,0
uss indianapolis men of courage action drama history during world war ii an american navy ship is sunk by a japanese submarine leaving 300 crewmen stranded in shark infested waters,1
turbo kid action adventure comedy in a post apocalyptic wasteland in 1997 a comic book fan adopts the persona of his favourite hero to save his enthusiastic friend and fight a tyrannical overlord,0
mama horror thriller a young couple take in their two nieces only to suspect that a foreboding evil has latched itself to their family,1
orphan horror mystery thriller a husband and wife who recently lost their baby adopt a nine year old girl who is not nearly as innocent as she claims to be,0
to rome with love comedy romance the lives of some visitors and residents of rome and the romances adventures and predicaments they get into,1
fantastic mr fox animation adventure comedy an urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers retaliation,0
inside man crime drama mystery a police detective a bank robber and a high power broker enter high stakes negotiations after the criminal s brilliant heist spirals into a hostage situation,1
i t crime drama mystery a self proclaimed millionaire has his life turned upside down after firing his i t consultant,0
127 hours adventure biography drama an adventurous mountain climber becomes trapped under a boulder while canyoneering alone near moab utah and resorts to desperate measures in order to survive,0
annabelle horror mystery thriller a couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists,1
wolves at the door horror thriller four friends gather at an elegant home during the summer of love 1969 unbeknownst to them deadly visitors are waiting outside what begins as a simple farewell party turns to a night of see full summary,1
suite fran aise drama romance war during the early years of nazi occupation of france in world war ii romance blooms between lucile angellier michelle williams a french villager and bruno von falk matthias schoenaerts a german soldier,1
the imaginarium of doctor parnassus adventure fantasy mystery a traveling theater company gives its audience much more than they were expecting,0
g i joe the rise of cobra action adventure sci fi an elite military unit comprised of special operatives known as g i joe operating out of the pit takes on an evil organization led by a notorious arms dealer,0
christine biography drama the story of christine chubbuck a 1970s tv reporter struggling with depression and professional frustrations as she tries to advance her career,0
man down drama thriller in a post apocalyptic america former u s marine gabriel drummer searches desperately for the whereabouts of his son accompanied by his best friend and a survivor,0
crawlspace horror thriller a thriller centered around a widower who moves into a seemingly perfect new home with his daughter and new wife,1
shut in drama horror thriller a heart pounding thriller about a widowed child psychologist who lives in an isolated existence in rural new england caught in a deadly winter storm she must find a way to rescue a young boy before he disappears forever,0
the warriors gate action adventure fantasy a teenager is magically transported to china and learns to convert his video game skills into those of a kung fu warrior,0
grindhouse action horror thriller quentin tarantino and robert rodriguez s homage to exploitation double features in the 60s and 70s with two back to back cult films that include previews of coming attractions between them,1
disaster movie comedy over the course of one evening an unsuspecting group of twenty somethings find themselves bombarded by a series of natural disasters and catastrophic events,1
rocky balboa drama sport thirty years after the ring of the first bell rocky balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ mason the line dixon,0
diary of a wimpy kid dog days comedy family school s out summer vacation is on however greg may not have the best summer vacation ever what could go wrong,1
jane eyre drama romance a mousy governess who softens the heart of her employer soon discovers that he s hiding a terrible secret,0
fool s gold action adventure comedy a new clue to the whereabouts of a lost treasure rekindles a married couple s sense of adventure and their estranged romance,1
the dictator comedy the heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed,1
the loft mystery romance thriller five married guys conspire to secretly share a penthouse loft in the city a place where they can carry out hidden affairs and indulge in their deepest fantasies but the fantasy becomes a nightmare when they discover the dead body of an unknown woman in the loft and they realize one of the group must be involved,1
bacalaureat crime drama a film about compromises and the implications of the parent s role,1
you don t mess with the zohan action comedy an israeli special forces soldier fakes his death so he can re emerge in new york city as a hair stylist,1
exposed crime drama mystery a police detective investigates the truth behind his partner s death the mysterious case reveals disturbing police corruption and a dangerous secret involving an unlikely young woman,1
maudie biography drama romance an arthritic nova scotia woman works as a housekeeper while she hones her skills as an artist and eventually becomes a beloved figure in the community,0
horrible bosses 2 comedy crime dale kurt and nick decide to start their own business but things don t go as planned because of a slick investor prompting the trio to pull off a harebrained and misguided kidnapping scheme,1
a bigger splash drama thriller the vacation of a famous rock star and a filmmaker in italy is disrupted by the unexpected visit of an old friend and his daughter,0
melancholia drama two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with earth,1
the princess and the frog animation adventure comedy a waitress desperate to fulfill her dreams as a restaurant owner is set on a journey to turn a frog prince back into a human being but she has to face the same problem after she kisses him,0
unstoppable action thriller with an unmanned half mile long freight train barreling toward a city a veteran engineer and a young conductor race against the clock to prevent a catastrophe,1
flight drama thriller an airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed but an investigation into the accident reveals something troubling,0
home animation adventure comedy an alien on the run from his own people makes friends with a girl he tries to help her on her quest but can be an interference,1
la migliore offerta crime drama mystery in the world of high end art auctions and antiques virgil oldman is an elderly and esteemed but eccentric genius art expert known and appreciated by the world oldman is hired by a see full summary,1
mean dreams thriller follows casey and jonas two teenagers desperate to escape their broken and abusive homes and examines the desperation of life on the run and the beauty of first love,1
42 biography drama sport this movie is about jackie robinson and his journey to becoming a brooklyn dodger and his life during that time,1
21 crime drama thriller 21 is the fact based story about six mit students who were trained to become experts in card counting and subsequently took vegas casinos for millions in winnings,1
begin again drama music a chance encounter between a disgraced music business executive and a young singer songwriter new to manhattan turns into a promising collaboration between the two talents,0
out of the furnace crime drama thriller when rodney baze mysteriously disappears and law enforcement doesn t follow through fast enough his older brother russell takes matters into his own hands to find justice,1
vicky cristina barcelona drama romance two girlfriends on a summer holiday in spain become enamored with the same painter unaware that his ex wife with whom he has a tempestuous relationship is about to re enter the picture,0
kung fu panda animation action adventure the dragon warrior has to clash against the savage tai lung as china s fate hangs in the balance however the dragon warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a tyro in martial arts,0
barbershop the next cut comedy drama as their surrounding community has taken a turn for the worse the crew at calvin s barbershop come together to bring some much needed change to their neighborhood,0
terminator salvation action adventure drama in 2018 a mysterious new weapon in the war against the machines half human and half machine comes to john connor on the eve of a resistance attack on skynet but whose side is he on and can he be trusted,1
freedom writers biography crime drama a young teacher inspires her class of at risk students to learn tolerance apply themselves and pursue education beyond high school,1
the hills have eyes horror a suburban american family is being stalked by a group of psychotic people who live in the desert far away from civilization,0
changeling biography drama mystery a grief stricken mother takes on the lapd to her own detriment when it stubbornly tries to pass off an obvious impostor as her missing child while also refusing to give up hope that she will find him one day,1
remember me drama romance a romantic drama centered on two new lovers tyler whose parents have split in the wake of his brother s suicide and ally who lives each day to the fullest since witnessing her mother s murder,0
koe no katachi animation drama romance the story revolves around nishimiya shoko a grade school student who has impaired hearing she transfers into a new school where she is bullied by her classmates especially ishida shouya see full summary,0
alexander and the terrible horrible no good very bad day comedy family alexander s day begins with gum stuck in his hair followed by more calamities however he finds little sympathy from his family and begins to wonder if bad things only happen to him his mom dad brother and sister who all find themselves living through their own terrible horrible no good very bad day,1
locke drama ivan locke a dedicated family man and successful construction manager receives a phone call on the eve of the biggest challenge of his career that sets in motion a series of events that threaten his carefully cultivated existence,0
the 9th life of louis drax mystery thriller a psychologist who begins working with a young boy who has suffered a near fatal fall finds himself drawn into a mystery that tests the boundaries of fantasy and reality,0
horns drama fantasy horror in the aftermath of his girlfriend s mysterious death a young man awakens to find strange horns sprouting from his temples,0
indignation drama romance in 1951 marcus a working class jewish student from new jersey attends a small ohio college where he struggles with sexual repression and cultural disaffection amid the ongoing korean war,1
the stanford prison experiment biography drama history twenty four male students out of seventy five were selected to take on randomly assigned roles of prisoners and guards in a mock prison situated in the basement of the stanford psychology building,0
diary of a wimpy kid rodrick rules comedy family back in middle school after summer vacation greg heffley and his older brother rodrick must deal with their parents misguided attempts to have them bond,0
mission impossible iii action adventure thriller agent ethan hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fiance in response,0
en man som heter ove comedy drama ove an ill tempered isolated retiree who spends his days enforcing block association rules and visiting his wife s grave has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors,0
dragonball evolution action adventure fantasy the young warrior son goku sets out on a quest racing against time and the vengeful king piccolo to collect a set of seven magical orbs that will grant their wielder unlimited power,0
red dawn action thriller a group of teenagers look to save their town from an invasion of north korean soldiers,0
one day drama romance after spending the night together on the night of their college graduation dexter and em are shown each year on the same date to see where they are in their lives they are sometimes together sometimes not on that day,1
life as we know it comedy drama romance two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident,0
28 weeks later drama horror sci fi six months after the rage virus was inflicted on the population of great britain the us army helps to secure a small area of london for the survivors to repopulate and start again but not everything goes to plan,1
warm bodies comedy horror romance after a highly unusual zombie saves a still living girl from an attack the two form a relationship that sets in motion events that might transform the entire lifeless world,1
blue jasmine drama a new york socialite deeply troubled and in denial arrives in san francisco to impose upon her sister she looks a million but isn t bringing money peace or love,0
g i joe retaliation action adventure sci fi the g i joes are not only fighting their mortal enemy cobra they are forced to contend with threats from within the government that jeopardize their very existence,0
wrath of the titans action adventure fantasy perseus braves the treacherous underworld to rescue his father zeus captured by his son ares and brother hades who unleash the ancient titans upon the world,0
shin gojira action adventure drama japan is plunged into chaos upon the appearance of a giant monster,0
saving mr banks biography comedy drama author p l travers reflects on her childhood after reluctantly meeting with walt disney who seeks to adapt her mary poppins books for the big screen,0
transcendence drama mystery romance a scientist s drive for artificial intelligence takes on dangerous implications when his consciousness is uploaded into one such program,1
rio animation adventure comedy when blu a domesticated macaw from small town minnesota meets the fiercely independent jewel he takes off on an adventure to rio de janeiro with the bird of his dreams,1
equals drama romance sci fi in an emotionless utopia two people fall in love when they regain their feelings from a mysterious disease causing tensions between them and their society,1
babel drama tragedy strikes a married couple on vacation in the moroccan desert touching off an interlocking story involving four different families,1
the tree of life drama fantasy the story of a family in waco texas in 1956 the eldest son witnesses the loss of innocence and struggles with his parents conflicting teachings,1
the lucky one drama romance a marine travels to louisiana after serving three tours in iraq and searches for the unknown woman he believes was his good luck charm during the war,0
piranha 3d comedy horror thriller after a sudden underwater tremor sets free scores of the prehistoric man eating fish an unlikely group of strangers must band together to stop themselves from becoming fish food for the area s new razor toothed residents,1
50 50 comedy drama romance inspired by a true story a comedy centered on a 27 year old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease,0
the intent crime drama gunz dylan duffus is thrust into a world of excitement when he joins the tic crew the crew led by the ruthless hoodz scorcher goes from low level weed peddling to full on armed see full summary,1
this is 40 comedy romance pete and debbie are both about to turn 40 their kids hate each other both of their businesses are failing they re on the verge of losing their house and their relationship is threatening to fall apart,1
real steel action drama family in the near future robot boxing is a top sport a struggling promoter feels he s found a champion in a discarded robot,1
sex and the city comedy drama romance a new york writer on sex and love is finally getting married to her mr big but her three best girlfriends must console her after one of them inadvertently leads mr big to jilt her,0
rambo action thriller war in thailand john rambo joins a group of missionaries to venture into war torn burma and rescue a group of christian aid workers who were kidnapped by the ruthless local infantry unit,1
planet terror action comedy horror after an experimental bio weapon is released turning thousands into zombie like creatures it s up to a rag tag group of survivors to stop the infected and those behind its release,1
concussion biography drama sport in pittsburgh accomplished pathologist dr bennet omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play,1
the fall adventure comedy drama in a hospital on the outskirts of 1920s los angeles an injured stuntman begins to tell a fellow patient a little girl with a broken arm a fantastic story of five mythical heroes thanks to his fractured state of mind and her vivid imagination the line between fiction and reality blurs as the tale advances,0
the ugly truth comedy romance a romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help see full summary,0
bride wars comedy romance two best friends become rivals when they schedule their respective weddings on the same day,0
sleeping with other people comedy drama romance a good natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways while a mutual attraction sets in,0
snakes on a plane action adventure crime an fbi agent takes on a plane full of deadly and venomous snakes deliberately released to kill a witness being flown from honolulu to los angeles to testify against a mob boss,1
what if comedy romance wallace who is burned out from a string of failed relationships forms an instant bond with chantry who lives with her longtime boyfriend together they puzzle out what it means if your best friend is also the love of your life,1
how to train your dragon 2 animation action adventure when hiccup and toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious dragon rider the two friends find themselves at the center of a battle to protect the peace,1
robocop action crime sci fi in 2028 detroit when alex murphy a loving husband father and good cop is critically injured in the line of duty the multinational conglomerate omnicorp sees their chance for a part man part robot police officer,1
in dubious battle drama an activist gets caught up in the labor movement for farm workers in california during the 1930s,1
hello my name is doris comedy drama romance a self help seminar inspires a sixty something woman to romantically pursue her younger co worker,0
ocean s thirteen crime thriller danny ocean rounds up the boys for a third heist after casino owner willy bank double crosses one of the original eleven reuben tishkoff,1
slither comedy horror sci fi a small town is taken over by an alien plague turning residents into zombies and all forms of mutant monsters,1
contagion drama thriller healthcare professionals government officials and everyday people find themselves in the midst of a worldwide epidemic as the cdc works to find a cure,0
il racconto dei racconti tale of tales drama fantasy horror from the bitter quest of the queen of longtrellis to two mysterious sisters who provoke the passion of a king to the king of highhills obsessed with a giant flea these tales are inspired by the fairytales by giambattista basile,0
i am the pretty thing that lives in the house thriller a young nurse takes care of elderly author who lives in a haunted house,1
bridge to terabithia adventure drama family a preteen s life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality,1
coherence mystery sci fi thriller strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead,0
notorious biography crime drama the life and death story of notorious b i g a k a christopher wallace who came straight out of brooklyn to take the world of rap music by storm,0
goksung drama fantasy horror a stranger arrives in a little village and soon after a mysterious sickness starts spreading a policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter,0
the expendables 2 action adventure thriller mr church reunites the expendables for what should be an easy paycheck but when one of their men is murdered on the job their quest for revenge puts them deep in enemy territory and up against an unexpected threat,0
the girl next door crime drama horror based on the jack ketchum novel of the same name the girl next door follows the unspeakable torture and abuses committed on a teenage girl in the care of her aunt and the boys who witness and fail to report the crime,1
perfume the story of a murderer crime drama fantasy jean baptiste grenouille born with a superior olfactory sense creates the world s finest perfume his work however takes a dark turn as he searches for the ultimate scent,0
the golden compass adventure family fantasy in a parallel universe young lyra belacqua journeys to the far north to save her best friend and other kidnapped children from terrible experiments by a mysterious organization,1
centurion action adventure drama a splinter group of roman soldiers fight for their lives behind enemy lines after their legion is decimated in a devastating guerrilla attack,1
scouts guide to the zombie apocalypse action comedy horror three scouts on the eve of their last camp out discover the true meaning of friendship when they attempt to save their town from a zombie outbreak,0
17 again comedy drama family mike o donnell is ungrateful for how his life turned out he gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex,1
no escape action thriller in their new overseas home an american family soon finds themselves caught in the middle of a coup and they frantically look for a safe escape from an environment where foreigners are being immediately executed,1
superman returns action adventure sci fi superman reappears after a long absence but is challenged by an old foe who uses kryptonian technology for world domination,1
the twilight saga breaking dawn part 1 adventure drama fantasy the quileutes close in on expecting parents edward and bella whose unborn child poses a threat to the wolf pack and the towns people of forks,1
precious drama in new york city s harlem circa 1987 an overweight abused illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction,0
the sea of trees drama a suicidal american befriends a japanese man lost in a forest near mt fuji and the two search for a way out,1
good kids comedy four high school students look to redefine themselves after graduation,0
the master drama a naval veteran arrives home from war unsettled and uncertain of his future until he is tantalized by the cause and its charismatic leader,0
footloose comedy drama music city teenager ren maccormack moves to a small town where rock music and dancing have been banned and his rebellious spirit shakes up the populace,1
if i stay drama fantasy music life changes in an instant for young mia hall after a car accident puts her in a coma during an out of body experience she must decide whether to wake up and live a life far different than she had imagined the choice is hers if she can go on,0
the ticket drama a blind man who regains his vision finds himself becoming metaphorically blinded by his obsession for the superficial,1
detour thriller a young law student blindly enters into a pact with a man who offers to kill his stepfather whom he feels is responsible for the accident that sent his mother into a coma,1
the love witch comedy horror a modern day witch uses spells and magic to get men to fall in love with her,0
talladega nights the ballad of ricky bobby action comedy sport 1 nascar driver ricky bobby stays atop the heap thanks to a pact with his best friend and teammate cal naughton jr but when a french formula one driver makes his way up the ladder ricky bobby s talent and devotion are put to the test,1
the human centipede first sequence horror a mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede created by stitching their mouths to each others rectums,1
super comedy drama after his wife falls under the influence of a drug dealer an everyday guy transforms himself into crimson bolt a superhero with the best intentions but lacking in heroic skills,0
the siege of jadotville action drama thriller irish commandant pat quinlan leads a stand off with troops against french and belgian mercenaries in the congo during the early 1960s,0
up in the air drama romance ryan bingham enjoys living out of a suitcase for his job traveling around the country firing people but finds that lifestyle threatened by the presence of a potential love interest and a new hire,0
the midnight meat train horror mystery a photographer s obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters ultimately butchering them in the most gruesome ways imaginable,0
the twilight saga eclipse adventure drama fantasy as a string of mysterious killings grips seattle bella whose high school graduation is fast approaching is forced to choose between her love for vampire edward and her friendship with werewolf jacob,1
transpecos thriller for three border patrol agents working a remote desert checkpoint the contents of one car will reveal an insidious plot within their own ranks the next 24 hours will take them on a treacherous journey that could cost them their lives,0
what s your number comedy romance a woman looks back at the past nineteen men she s had relationships with in her life and wonders if one of them might be her one true love,1
riddick action sci fi thriller left for dead on a sun scorched planet riddick finds himself up against an alien race of predators activating an emergency beacon alerts two ships one carrying a new breed of mercenary the other captained by a man from riddick s past,1
triangle fantasy mystery thriller the story revolves around the passengers of a yachting trip in the atlantic ocean who when struck by mysterious weather conditions jump to another ship only to experience greater havoc on the open seas,0
the butler biography drama as cecil gaines serves eight presidents during his tenure as a butler at the white house the civil rights movement vietnam and other major events affect this man s life family and american society,0
king cobra crime drama this ripped from the headlines drama covers the early rise of gay porn headliner sean paul lockhart a k a brent corrigan before his falling out with the producer who made him famous when see full summary,1
after earth action adventure sci fi a crash landing leaves kitai raige and his father cypher stranded on earth a millennium after events forced humanity s escape with cypher injured kitai must embark on a perilous journey to signal for help,1
kicks adventure brandon is a 15 year old whose dream is a pair of fresh air jordans soon after he gets his hands on them they re stolen by a local hood causing brandon and his two friends to go on a dangerous mission through oakland to retrieve them,0
me and earl and the dying girl comedy drama high schooler greg who spends most of his time making parodies of classic movies with his co worker earl finds his outlook forever altered after befriending a classmate who has just been diagnosed with cancer,1
the descendants comedy drama a land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident,0
sex and the city 2 comedy drama romance while wrestling with the pressures of life love and work in manhattan carrie miranda and charlotte join samantha for a trip to abu dhabi united arab emirates where samantha s ex is filming a new movie,1
the kings of summer adventure comedy drama three teenage friends in the ultimate act of independence decide to spend their summer building a house in the woods and living off the land,0
death race action sci fi thriller ex con jensen ames is forced by the warden of a notorious prison to compete in our post industrial world s most popular sport a car race in which inmates must brutalize and kill one another on the road to victory,1
that awkward moment comedy romance three best friends find themselves where we ve all been at that confusing moment in every dating relationship when you have to decide so where is this going,0
legion action fantasy horror when a group of strangers at a dusty roadside diner come under attack by demonic forces their only chance for survival lies with an archangel named michael who informs a pregnant waitress that her unborn child is humanity s last hope,1
end of watch crime drama thriller shot documentary style this film follows the daily grind of two young police officers in la who are partners and friends and what happens when they meet criminal forces greater than themselves,1
3 days to kill action drama thriller a dying cia agent trying to reconnect with his estranged daughter is offered an experimental drug that could save his life in exchange for one last assignment,0
lucky number slevin crime drama mystery a case of mistaken identity lands slevin into the middle of a war being plotted by two of the city s most rival crime bosses the rabbi and the boss slevin is under constant surveillance by relentless detective brikowski as well as the infamous assassin goodkat and finds himself having to hatch his own ingenious plot to get them before they get him,0
trance crime drama mystery an art auctioneer who has become mixed up with a group of criminals partners with a hypnotherapist in order to recover a lost painting,0
into the forest drama sci fi thriller after a massive power outage two sisters learn to survive on their own in their isolated woodland home,1
the other boleyn girl biography drama history two sisters contend for the affection of king henry viii,1
i spit on your grave crime horror thriller a writer who is brutalized during her cabin retreat seeks revenge on her attackers who left her for dead,0
custody drama the lives of three women are unexpectedly changed when they cross paths at a new york family court,1
inland empire drama mystery thriller as an actress starts to adopt the persona of her character in a film her world starts to become nightmarish and surreal,1
l odyss e adventure biography highly influential and a fearlessly ambitious pioneer innovator filmmaker researcher and conservationist jacques yves cousteau s aquatic adventure covers roughly thirty years of an inarguably rich in achievements life,0
the walk adventure biography crime in 1974 high wire artist philippe petit recruits a team of people to help him realize his dream to walk the immense void between the world trade center towers,0
wrecker action horror thriller best friends emily and lesley go on a road trip to the desert when emily decides to get off the highway and take a short cut they become the target of a relentless and psychotic trucker see full summary,0
the lone ranger action adventure western native american warrior tonto recounts the untold tales that transformed john reid a man of the law into a legend of justice,0
texas chainsaw 3d horror thriller a young woman travels to texas to collect an inheritance little does she know that an encounter with a chainsaw wielding killer is part of the reward,0
disturbia drama mystery thriller a teen living under house arrest becomes convinced his neighbor is a serial killer,0
